,ground_truth,pred,test_criterion
66,0.0,0.0,-0.010000171139836311
67,0.0,0.0,-0.010000323876738548
68,0.0,0.0,-0.01000024750828743
69,0.0,0.0,-0.01000024750828743
70,0.0,0.0,-0.010000323876738548
71,0.0,0.0,-0.010000323876738548
72,0.0,0.0,-0.01000047568231821
73,0.0,0.0,-0.010000323876738548
74,0.0,0.0,-0.010000323876738548
75,0.0,0.0,-0.010000094771385193
76,0.0,0.0,-0.010000171139836311
77,0.0,0.0,-0.010000171139836311
78,0.0,0.0,-0.010000323876738548
79,0.0,0.0,-0.01000047568231821
80,0.0,0.0,-0.01000047568231821
81,0.0,0.0,-0.010000323876738548
82,0.0,0.0,-0.010000094771385193
83,0.0,0.0,-0.010000019334256649
84,0.0,0.0,-0.010000094771385193
85,0.0,0.0,-0.010000094771385193
86,0.0,0.0,-0.010000019334256649
87,0.0,0.0,-0.010000019334256649
88,0.0,0.0,-0.010000019334256649
89,0.0,0.0,-0.010000019334256649
90,0.0,0.0,-0.010000171139836311
91,0.0,0.0,-0.010000323876738548
92,0.0,0.0,-0.01000024750828743
93,0.0,0.0,-0.010000171139836311
94,0.0,0.0,-0.010000171139836311
95,0.0,0.0,-0.01000024750828743
96,0.0,0.0,-0.010000323876738548
97,0.0,0.0,-0.01000047568231821
98,0.0,0.0,-0.009999942034482956
99,0.0,0.0,-0.009997881948947906
100,0.0,1.0,-0.009996060281991959
101,0.0,0.0,-0.009999187663197517
102,0.0,0.0,-0.009999950416386127
103,0.0,0.0,-0.01000002771615982
104,0.0,0.0,-0.009999874047935009
105,0.0,0.0,-0.00999956950545311
106,0.0,0.0,-0.009999798610806465
107,0.0,0.0,-0.01000002771615982
108,0.0,0.0,-0.010000179521739483
109,0.0,0.0,-0.010000179521739483
110,0.0,0.0,-0.010000179521739483
111,0.0,0.0,-0.009999874047935009
112,0.0,0.0,-0.009999798610806465
113,0.0,0.0,-0.009999798610806465
114,0.0,0.0,-0.009999950416386127
115,0.0,0.0,-0.01000002771615982
116,0.0,0.0,-0.009999950416386127
117,0.0,0.0,-0.009999874047935009
118,0.0,0.0,-0.009999874047935009
119,0.0,0.0,-0.009999874047935009
120,0.0,0.0,-0.009999874047935009
121,0.0,0.0,-0.009999874047935009
122,0.0,0.0,-0.009999874047935009
123,0.0,0.0,-0.009999798610806465
124,0.0,0.0,-0.009999721311032772
125,0.0,0.0,-0.009999721311032772
126,0.0,0.0,-0.009998805820941925
127,0.0,0.0,-0.009999416768550873
128,0.0,0.0,-0.010000103153288364
129,0.0,0.0,-0.010000179521739483
130,0.0,0.0,-0.010000179521739483
131,0.0,0.0,-0.010000179521739483
132,0.0,0.0,-0.010000179521739483
133,0.0,0.0,-0.010000103153288364
134,0.0,0.0,-0.01000002771615982
135,0.0,0.0,-0.01000002771615982
136,0.0,0.0,-0.009999874047935009
137,0.0,0.0,-0.009999950416386127
138,0.0,0.0,-0.01000002771615982
139,0.0,0.0,-0.010000103153288364
140,0.0,0.0,-0.010000179521739483
141,0.0,0.0,-0.010000179521739483
142,0.0,0.0,-0.010000179521739483
143,0.0,0.0,-0.010000179521739483
144,0.0,0.0,-0.010000179521739483
145,0.0,0.0,-0.010000179521739483
146,0.0,0.0,-0.010000103153288364
147,0.0,0.0,-0.01000002771615982
148,0.0,0.0,-0.009999950416386127
149,0.0,0.0,-0.009999874047935009
150,0.0,0.0,-0.009999874047935009
151,0.0,0.0,-0.009999874047935009
152,0.0,0.0,-0.009999874047935009
153,0.0,0.0,-0.010000255890190601
154,0.0,0.0,-0.010000179521739483
155,0.0,0.0,-0.010000179521739483
156,0.0,0.0,-0.010000179521739483
157,0.0,0.0,-0.010000179521739483
158,0.0,0.0,-0.010000179521739483
159,0.0,0.0,-0.010000179521739483
160,0.0,0.0,-0.010000179521739483
161,0.0,0.0,-0.010000179521739483
162,0.0,0.0,-0.010000179521739483
163,0.0,0.0,-0.010000179521739483
164,0.0,0.0,-0.01000033225864172
165,0.0,0.0,-0.01000033225864172
166,0.0,0.0,-0.010000255890190601
167,0.0,0.0,-0.010000179521739483
168,0.0,0.0,-0.010000179521739483
169,0.0,0.0,-0.010000179521739483
170,0.0,0.0,-0.010000179521739483
171,0.0,0.0,-0.01000033225864172
172,0.0,0.0,-0.01000033225864172
173,0.0,0.0,-0.01000033225864172
174,0.0,0.0,-0.010000179521739483
175,0.0,0.0,-0.01000002771615982
176,0.0,0.0,-0.01000002771615982
177,0.0,0.0,-0.010000179521739483
178,0.0,0.0,-0.010000255890190601
179,0.0,0.0,-0.01000033225864172
180,0.0,0.0,-0.010000408627092838
181,0.0,0.0,-0.010000179521739483
182,0.0,0.0,-0.01000033225864172
183,0.0,0.0,-0.01000033225864172
184,0.0,0.0,-0.010000179521739483
185,0.0,0.0,-0.010000103153288364
186,0.0,0.0,-0.01000002771615982
187,0.0,0.0,-0.01000002771615982
188,0.0,0.0,-0.01000002771615982
189,0.0,0.0,-0.01000002771615982
190,0.0,0.0,-0.010000179521739483
191,0.0,0.0,-0.01000033225864172
192,0.0,0.0,-0.01000033225864172
193,0.0,0.0,-0.010000179521739483
194,0.0,0.0,-0.010000179521739483
195,0.0,0.0,-0.01000033225864172
196,0.0,0.0,-0.010000484064221382
197,0.0,0.0,-0.01000033225864172
198,0.0,0.0,-0.009999721311032772
199,0.0,0.0,-0.009997890330851078
200,0.0,1.0,-0.009996097534894943
201,0.0,0.0,-0.009999149478971958
202,0.0,0.0,-0.009999987669289112
203,0.0,0.0,-0.010000064969062805
204,0.0,0.0,-0.009999758563935757
205,0.0,0.0,-0.009999606758356094
206,0.0,0.0,-0.009999758563935757
207,0.0,0.0,-0.009999911300837994
208,0.0,0.0,-0.010000064969062805
209,0.0,0.0,-0.010000064969062805
210,0.0,0.0,-0.009999987669289112
211,0.0,0.0,-0.009999911300837994
212,0.0,0.0,-0.009999758563935757
213,0.0,0.0,-0.010000064969062805
214,0.0,0.0,-0.010000064969062805
215,0.0,0.0,-0.010000064969062805
216,0.0,0.0,-0.009999987669289112
217,0.0,0.0,-0.009999911300837994
218,0.0,0.0,-0.009999911300837994
219,0.0,0.0,-0.009999987669289112
220,0.0,0.0,-0.010000064969062805
221,0.0,0.0,-0.009999911300837994
222,0.0,0.0,-0.009999987669289112
223,0.0,0.0,-0.009999911300837994
224,0.0,0.0,-0.009999758563935757
225,0.0,0.0,-0.009999454021453857
226,0.0,0.0,-0.009998995810747147
227,0.0,0.0,-0.009999606758356094
228,0.0,0.0,-0.010000064969062805
229,0.0,0.0,-0.010000064969062805
230,0.0,0.0,-0.010000216774642467
231,0.0,0.0,-0.010000216774642467
232,0.0,0.0,-0.010000140406191349
233,0.0,0.0,-0.010000064969062805
234,0.0,0.0,-0.009999987669289112
235,0.0,0.0,-0.009999758563935757
236,0.0,0.0,-0.009999911300837994
237,0.0,0.0,-0.009999911300837994
238,0.0,0.0,-0.010000064969062805
239,0.0,0.0,-0.010000064969062805
240,0.0,0.0,-0.010000140406191349
241,0.0,0.0,-0.010000216774642467
242,0.0,0.0,-0.010000216774642467
243,0.0,0.0,-0.010000064969062805
244,0.0,0.0,-0.010000064969062805
245,0.0,0.0,-0.009999224916100502
246,0.0,0.0,-0.009999911300837994
247,0.0,0.0,-0.010000216774642467
248,0.0,0.0,-0.010000064969062805
249,0.0,0.0,-0.009999911300837994
250,0.0,0.0,-0.009999911300837994
251,0.0,0.0,-0.010000064969062805
252,0.0,0.0,-0.010000064969062805
253,0.0,0.0,-0.010000064969062805
254,0.0,0.0,-0.010000216774642467
255,0.0,0.0,-0.010000216774642467
256,0.0,0.0,-0.010000369511544704
257,0.0,0.0,-0.010000216774642467
258,0.0,0.0,-0.010000369511544704
259,0.0,0.0,-0.010000064969062805
260,0.0,0.0,-0.010000064969062805
261,0.0,0.0,-0.010000064969062805
262,0.0,0.0,-0.010000216774642467
263,0.0,0.0,-0.010000216774642467
264,0.0,0.0,-0.010000216774642467
265,0.0,0.0,-0.010000216774642467
266,0.0,0.0,-0.010000216774642467
267,0.0,0.0,-0.010000216774642467
268,0.0,0.0,-0.010000064969062805
269,0.0,0.0,-0.010000216774642467
270,0.0,0.0,-0.010000216774642467
271,0.0,0.0,-0.010000369511544704
272,0.0,0.0,-0.010000369511544704
273,0.0,0.0,-0.010000293143093586
274,0.0,0.0,-0.010000369511544704
275,0.0,0.0,-0.010000369511544704
276,0.0,0.0,-0.010000216774642467
277,0.0,0.0,-0.010000369511544704
278,0.0,0.0,-0.010000522248446941
279,0.0,0.0,-0.010000522248446941
280,0.0,0.0,-0.010000522248446941
281,0.0,0.0,-0.010000522248446941
282,0.0,0.0,-0.010000369511544704
283,0.0,0.0,-0.010000369511544704
284,0.0,0.0,-0.010000216774642467
285,0.0,0.0,-0.010000216774642467
286,0.0,0.0,-0.010000140406191349
287,0.0,0.0,-0.010000064969062805
288,0.0,0.0,-0.009999987669289112
289,0.0,0.0,-0.00999930128455162
290,0.0,0.0,-0.010000216774642467
291,0.0,0.0,-0.010000216774642467
292,0.0,0.0,-0.010000369511544704
293,0.0,0.0,-0.010000216774642467
294,0.0,0.0,-0.010000216774642467
295,0.0,0.0,-0.010000216774642467
296,0.0,0.0,-0.010000293143093586
297,0.0,0.0,-0.010000140406191349
298,0.0,0.0,-0.009999454021453857
299,0.0,0.0,-0.0099977757781744
300,0.0,1.0,-0.009996098466217518
301,0.0,0.0,-0.009999150410294533
302,0.0,0.0,-0.009999989531934261
303,0.0,0.0,-0.009999989531934261
304,0.0,0.0,-0.009999760426580906
305,0.0,0.0,-0.009999608621001244
306,0.0,0.0,-0.009999760426580906
307,0.0,0.0,-0.009999989531934261
308,0.0,0.0,-0.010000142268836498
309,0.0,0.0,-0.010000218637287617
310,0.0,0.0,-0.01000006590038538
311,0.0,0.0,-0.009999913163483143
312,0.0,0.0,-0.009999837726354599
313,0.0,0.0,-0.009999913163483143
314,0.0,0.0,-0.009999913163483143
315,0.0,0.0,-0.01000006590038538
316,0.0,0.0,-0.009999989531934261
317,0.0,0.0,-0.009999913163483143
318,0.0,0.0,-0.009999913163483143
319,0.0,0.0,-0.009999913163483143
320,0.0,0.0,-0.009999913163483143
321,0.0,0.0,-0.009999913163483143
322,0.0,0.0,-0.009999913163483143
323,0.0,0.0,-0.009999913163483143
324,0.0,0.0,-0.009999837726354599
325,0.0,0.0,-0.009999913163483143
326,0.0,0.0,-0.009999608621001244
327,0.0,0.0,-0.009997319430112839
328,0.0,0.0,-0.009999760426580906
329,0.0,0.0,-0.010000218637287617
330,0.0,0.0,-0.01000006590038538
331,0.0,0.0,-0.009997929446399212
332,0.0,0.0,-0.009999684058129787
333,0.0,0.0,-0.01000006590038538
334,0.0,0.0,-0.009999913163483143
335,0.0,0.0,-0.009999913163483143
336,0.0,0.0,-0.009999760426580906
337,0.0,0.0,-0.009999913163483143
338,0.0,0.0,-0.01000006590038538
339,0.0,0.0,-0.010000218637287617
340,0.0,0.0,-0.010000218637287617
341,0.0,0.0,-0.010000218637287617
342,0.0,0.0,-0.010000218637287617
343,0.0,0.0,-0.010000218637287617
344,0.0,0.0,-0.010000218637287617
345,0.0,0.0,-0.010000218637287617
346,0.0,0.0,-0.010000142268836498
347,0.0,0.0,-0.01000006590038538
348,0.0,0.0,-0.01000006590038538
349,0.0,0.0,-0.009999913163483143
350,0.0,0.0,-0.009999913163483143
351,0.0,0.0,-0.009999913163483143
352,0.0,0.0,-0.009999913163483143
353,0.0,0.0,-0.010000142268836498
354,0.0,0.0,-0.010000295005738735
355,0.0,0.0,-0.010000295005738735
356,0.0,0.0,-0.010000218637287617
357,0.0,0.0,-0.010000218637287617
358,0.0,0.0,-0.010000218637287617
359,0.0,0.0,-0.010000218637287617
360,0.0,0.0,-0.010000218637287617
361,0.0,0.0,-0.010000218637287617
362,0.0,0.0,-0.010000295005738735
363,0.0,0.0,-0.010000370442867279
364,0.0,0.0,-0.010000295005738735
365,0.0,0.0,-0.010000142268836498
366,0.0,0.0,-0.010000370442867279
367,0.0,0.0,-0.010000218637287617
368,0.0,0.0,-0.010000218637287617
369,0.0,0.0,-0.010000370442867279
370,0.0,0.0,-0.010000370442867279
371,0.0,0.0,-0.010000370442867279
372,0.0,0.0,-0.010000523179769516
373,0.0,0.0,-0.010000370442867279
374,0.0,0.0,-0.010000370442867279
375,0.0,0.0,-0.010000218637287617
376,0.0,0.0,-0.010000218637287617
377,0.0,0.0,-0.010000218637287617
378,0.0,0.0,-0.010000370442867279
379,0.0,0.0,-0.010000295005738735
380,0.0,0.0,-0.010000523179769516
381,0.0,0.0,-0.010000370442867279
382,0.0,0.0,-0.010000295005738735
383,0.0,0.0,-0.010000295005738735
384,0.0,0.0,-0.01000006590038538
385,0.0,0.0,-0.01000006590038538
386,0.0,0.0,-0.010000218637287617
387,0.0,0.0,-0.009999989531934261
388,0.0,0.0,-0.01000006590038538
389,0.0,0.0,-0.010000218637287617
390,0.0,0.0,-0.010000295005738735
391,0.0,0.0,-0.010000523179769516
392,0.0,0.0,-0.010000370442867279
393,0.0,0.0,-0.010000370442867279
394,0.0,0.0,-0.010000295005738735
395,0.0,0.0,-0.010000370442867279
396,0.0,0.0,-0.010000523179769516
397,0.0,0.0,-0.010000523179769516
398,0.0,0.0,-0.009999913163483143
399,0.0,0.0,-0.009997854009270668
400,0.0,1.0,-0.00999625027179718
401,0.0,0.0,-0.009999224916100502
402,0.0,0.0,-0.009999988600611687
403,0.0,0.0,-0.009999682195484638
404,0.0,0.0,-0.009999530389904976
405,0.0,0.0,-0.009998004883527756
406,0.0,0.0,-0.00999930128455162
407,0.0,0.0,-0.01000006403774023
408,0.0,0.0,-0.010000140406191349
409,0.0,0.0,-0.010000140406191349
410,0.0,0.0,-0.010000140406191349
411,0.0,0.0,-0.009999988600611687
412,0.0,0.0,-0.009999834932386875
413,0.0,0.0,-0.009999911300837994
414,0.0,0.0,-0.009999988600611687
415,0.0,0.0,-0.009999988600611687
416,0.0,0.0,-0.009999988600611687
417,0.0,0.0,-0.009999988600611687
418,0.0,0.0,-0.009999911300837994
419,0.0,0.0,-0.009999988600611687
420,0.0,0.0,-0.009999988600611687
421,0.0,0.0,-0.009999988600611687
422,0.0,0.0,-0.009999988600611687
423,0.0,0.0,-0.009999834932386875
424,0.0,0.0,-0.009999834932386875
425,0.0,0.0,-0.01000006403774023
426,0.0,0.0,-0.009999988600611687
427,0.0,0.0,-0.010000140406191349
428,0.0,0.0,-0.010000140406191349
429,0.0,0.0,-0.010000293143093586
430,0.0,0.0,-0.010000217705965042
431,0.0,0.0,-0.010000293143093586
432,0.0,0.0,-0.010000140406191349
433,0.0,0.0,-0.010000140406191349
434,0.0,0.0,-0.00999930128455162
435,0.0,0.0,-0.009997546672821045
436,0.0,0.0,-0.009999377653002739
437,0.0,0.0,-0.009999988600611687
438,0.0,0.0,-0.010000140406191349
439,0.0,0.0,-0.010000369511544704
440,0.0,0.0,-0.010000445879995823
441,0.0,0.0,-0.010000293143093586
442,0.0,0.0,-0.010000445879995823
443,0.0,0.0,-0.010000293143093586
444,0.0,0.0,-0.010000217705965042
445,0.0,0.0,-0.010000293143093586
446,0.0,0.0,-0.010000140406191349
447,0.0,0.0,-0.010000217705965042
448,0.0,0.0,-0.010000140406191349
449,0.0,0.0,-0.01000006403774023
450,0.0,0.0,-0.009999834932386875
451,0.0,0.0,-0.009999988600611687
452,0.0,0.0,-0.01000006403774023
453,0.0,0.0,-0.010000140406191349
454,0.0,0.0,-0.010000293143093586
455,0.0,0.0,-0.010000293143093586
456,0.0,0.0,-0.010000293143093586
457,0.0,0.0,-0.01000006403774023
458,0.0,0.0,-0.010000293143093586
459,0.0,0.0,-0.010000140406191349
460,0.0,0.0,-0.010000140406191349
461,0.0,0.0,-0.010000293143093586
462,0.0,0.0,-0.010000293143093586
463,0.0,0.0,-0.010000140406191349
464,0.0,0.0,-0.009999377653002739
465,0.0,0.0,-0.009999988600611687
466,0.0,0.0,-0.009999759495258331
467,0.0,0.0,-0.010000369511544704
468,0.0,0.0,-0.010000140406191349
469,0.0,0.0,-0.010000293143093586
470,0.0,0.0,-0.010000369511544704
471,0.0,0.0,-0.010000445879995823
472,0.0,0.0,-0.010000445879995823
473,0.0,0.0,-0.010000445879995823
474,0.0,0.0,-0.010000293143093586
475,0.0,0.0,-0.010000140406191349
476,0.0,0.0,-0.010000140406191349
477,0.0,0.0,-0.010000293143093586
478,0.0,0.0,-0.010000369511544704
479,0.0,0.0,-0.010000445879995823
480,0.0,0.0,-0.010000445879995823
481,0.0,0.0,-0.010000445879995823
482,0.0,0.0,-0.010000217705965042
483,0.0,0.0,-0.010000293143093586
484,0.0,0.0,-0.010000140406191349
485,0.0,0.0,-0.010000140406191349
486,0.0,0.0,-0.010000293143093586
487,0.0,0.0,-0.010000217705965042
488,0.0,0.0,-0.010000140406191349
489,0.0,0.0,-0.010000217705965042
490,0.0,0.0,-0.010000140406191349
491,0.0,0.0,-0.010000369511544704
492,0.0,0.0,-0.010000445879995823
493,0.0,0.0,-0.010000369511544704
494,0.0,0.0,-0.010000293143093586
495,0.0,0.0,-0.009999530389904976
496,0.0,0.0,-0.010000140406191349
497,0.0,0.0,-0.010000445879995823
498,0.0,0.0,-0.009999911300837994
499,0.0,0.0,-0.009997851215302944
500,0.0,1.0,-0.009995153173804283
501,0.0,0.0,-0.00999835692346096
502,0.0,0.0,-0.010000111535191536
503,0.0,0.0,-0.010000111535191536
504,0.0,0.0,-0.009999806992709637
505,0.0,0.0,-0.009999806992709637
506,0.0,0.0,-0.00999988242983818
507,0.0,0.0,-0.009999958798289299
508,0.0,0.0,-0.010000264272093773
509,0.0,0.0,-0.010000187903642654
510,0.0,0.0,-0.010000264272093773
511,0.0,0.0,-0.010000036098062992
512,0.0,0.0,-0.009999958798289299
513,0.0,0.0,-0.00999988242983818
514,0.0,0.0,-0.010000111535191536
515,0.0,0.0,-0.010000111535191536
516,0.0,0.0,-0.010000036098062992
517,0.0,0.0,-0.009999958798289299
518,0.0,0.0,-0.009999958798289299
519,0.0,0.0,-0.009999958798289299
520,0.0,0.0,-0.009999958798289299
521,0.0,0.0,-0.009999958798289299
522,0.0,0.0,-0.009999958798289299
523,0.0,0.0,-0.00999988242983818
524,0.0,0.0,-0.009999806992709637
525,0.0,0.0,-0.009999806992709637
526,0.0,0.0,-0.009999806992709637
527,0.0,0.0,-0.009999958798289299
528,0.0,0.0,-0.010000111535191536
529,0.0,0.0,-0.010000187903642654
530,0.0,0.0,-0.010000264272093773
531,0.0,0.0,-0.010000264272093773
532,0.0,0.0,-0.010000264272093773
533,0.0,0.0,-0.010000111535191536
534,0.0,0.0,-0.009999958798289299
535,0.0,0.0,-0.009999806992709637
536,0.0,0.0,-0.009999806992709637
537,0.0,0.0,-0.009999958798289299
538,0.0,0.0,-0.010000111535191536
539,0.0,0.0,-0.010000264272093773
540,0.0,0.0,-0.010000111535191536
541,0.0,0.0,-0.010000187903642654
542,0.0,0.0,-0.010000111535191536
543,0.0,0.0,-0.010000187903642654
544,0.0,0.0,-0.010000264272093773
545,0.0,0.0,-0.010000264272093773
546,0.0,0.0,-0.010000264272093773
547,0.0,0.0,-0.010000111535191536
548,0.0,0.0,-0.010000111535191536
549,0.0,0.0,-0.010000111535191536
550,1.0,1.0,-0.010000264272093773
551,1.0,1.0,-0.010000036098062992
552,1.0,1.0,-0.010000036098062992
553,1.0,1.0,-0.010000111535191536
554,1.0,1.0,-0.010000264272093773
555,1.0,1.0,-0.010000264272093773
556,1.0,1.0,-0.010000264272093773
557,1.0,1.0,-0.009999500587582588
558,1.0,1.0,-0.009998280555009842
559,1.0,1.0,-0.010000187903642654
560,1.0,1.0,-0.009999806992709637
561,1.0,1.0,-0.009999729692935944
562,1.0,1.0,-0.010000111535191536
563,1.0,1.0,-0.010000264272093773
564,1.0,1.0,-0.01000041700899601
565,1.0,1.0,-0.010000264272093773
566,1.0,1.0,-0.010000264272093773
567,1.0,1.0,-0.010000264272093773
568,1.0,1.0,-0.010000264272093773
569,1.0,1.0,-0.010000264272093773
570,1.0,1.0,-0.010000111535191536
571,1.0,1.0,-0.009998662397265434
572,1.0,1.0,-0.010000036098062992
573,1.0,1.0,-0.01000041700899601
574,1.0,1.0,-0.010000264272093773
575,1.0,1.0,-0.010000111535191536
576,1.0,1.0,-0.010000111535191536
577,1.0,1.0,-0.010000264272093773
578,1.0,1.0,-0.01000041700899601
579,1.0,1.0,-0.01000041700899601
580,1.0,1.0,-0.01000041700899601
581,1.0,1.0,-0.01000041700899601
582,1.0,1.0,-0.010000264272093773
583,1.0,1.0,-0.010000111535191536
584,1.0,1.0,-0.010000111535191536
585,1.0,1.0,-0.010000111535191536
586,1.0,1.0,-0.010000111535191536
587,1.0,1.0,-0.010000111535191536
588,1.0,1.0,-0.010000111535191536
589,1.0,1.0,-0.010000111535191536
590,1.0,1.0,-0.010000264272093773
591,1.0,1.0,-0.01000041700899601
592,1.0,1.0,-0.01000041700899601
593,1.0,1.0,-0.010000264272093773
594,1.0,1.0,-0.010000264272093773
595,1.0,1.0,-0.010000340640544891
596,1.0,1.0,-0.010000492446124554
597,1.0,1.0,-0.01000041700899601
598,1.0,1.0,-0.009999958798289299
599,1.0,1.0,-0.009997746907174587
600,1.0,1.0,-0.00999631267040968
601,1.0,1.0,-0.009999210946261883
602,1.0,1.0,-0.009999973699450493
603,1.0,1.0,-0.01000012643635273
604,1.0,1.0,-0.00999982189387083
605,1.0,1.0,-0.009999669156968594
606,1.0,1.0,-0.00999982189387083
607,1.0,1.0,-0.010000050999224186
608,1.0,1.0,-0.010000202804803848
609,1.0,1.0,-0.010000280104577541
610,1.0,1.0,-0.01000012643635273
611,1.0,1.0,-0.009999973699450493
612,1.0,1.0,-0.00999982189387083
613,1.0,1.0,-0.009999973699450493
614,1.0,1.0,-0.009999973699450493
615,1.0,1.0,-0.010000050999224186
616,1.0,1.0,-0.01000012643635273
617,1.0,1.0,-0.009999973699450493
618,1.0,1.0,-0.010000050999224186
619,1.0,1.0,-0.00999982189387083
620,1.0,1.0,-0.009999973699450493
621,1.0,1.0,-0.009999973699450493
622,1.0,1.0,-0.009999973699450493
623,1.0,1.0,-0.009999973699450493
624,1.0,1.0,-0.00999982189387083
625,1.0,1.0,-0.009999973699450493
626,1.0,1.0,-0.00999982189387083
627,1.0,1.0,-0.010000050999224186
628,1.0,1.0,-0.01000012643635273
629,1.0,1.0,-0.010000280104577541
630,1.0,1.0,-0.010000202804803848
631,1.0,1.0,-0.010000280104577541
632,1.0,1.0,-0.010000202804803848
633,1.0,1.0,-0.01000012643635273
634,1.0,1.0,-0.009999973699450493
635,1.0,1.0,-0.00999982189387083
636,1.0,1.0,-0.009999973699450493
637,1.0,1.0,-0.009999973699450493
638,1.0,1.0,-0.009999973699450493
639,1.0,1.0,-0.00999982189387083
640,1.0,1.0,-0.009999973699450493
641,1.0,1.0,-0.010000280104577541
642,1.0,1.0,-0.010000355541706085
643,1.0,1.0,-0.01000012643635273
644,1.0,1.0,-0.010000050999224186
645,1.0,1.0,-0.01000012643635273
646,1.0,1.0,-0.01000012643635273
647,1.0,1.0,-0.009999973699450493
648,1.0,1.0,-0.00999982189387083
649,1.0,1.0,-0.00999982189387083
650,1.0,1.0,-0.009999973699450493
651,1.0,1.0,-0.00999982189387083
652,1.0,1.0,-0.009999364614486694
653,1.0,1.0,-0.009999669156968594
654,1.0,1.0,-0.009999364614486694
655,1.0,1.0,-0.009999973699450493
656,1.0,1.0,-0.010000280104577541
657,1.0,1.0,-0.01000012643635273
658,1.0,1.0,-0.009998906403779984
659,1.0,1.0,-0.009998677298426628
660,1.0,1.0,-0.009999364614486694
661,1.0,1.0,-0.010000050999224186
662,1.0,1.0,-0.010000280104577541
663,1.0,1.0,-0.010000280104577541
664,1.0,1.0,-0.010000355541706085
665,1.0,1.0,-0.010000355541706085
666,1.0,1.0,-0.010000280104577541
667,1.0,1.0,-0.010000280104577541
668,1.0,1.0,-0.010000280104577541
669,1.0,1.0,-0.010000280104577541
670,1.0,1.0,-0.010000280104577541
671,1.0,1.0,-0.010000431910157204
672,1.0,1.0,-0.010000431910157204
673,1.0,1.0,-0.010000431910157204
674,1.0,1.0,-0.010000280104577541
675,1.0,1.0,-0.01000012643635273
676,1.0,1.0,-0.01000012643635273
677,1.0,1.0,-0.010000280104577541
678,1.0,1.0,-0.010000431910157204
679,1.0,1.0,-0.010000508278608322
680,1.0,1.0,-0.010000431910157204
681,1.0,1.0,-0.010000431910157204
682,1.0,1.0,-0.010000280104577541
683,1.0,1.0,-0.010000280104577541
684,1.0,1.0,-0.01000012643635273
685,1.0,1.0,-0.009999973699450493
686,1.0,1.0,-0.01000012643635273
687,1.0,1.0,-0.01000012643635273
688,1.0,1.0,-0.01000012643635273
689,1.0,1.0,-0.01000012643635273
690,1.0,1.0,-0.010000280104577541
691,1.0,1.0,-0.010000355541706085
692,1.0,1.0,-0.010000355541706085
693,1.0,1.0,-0.010000280104577541
694,1.0,1.0,-0.010000280104577541
695,1.0,1.0,-0.010000280104577541
696,1.0,1.0,-0.010000431910157204
697,1.0,1.0,-0.010000431910157204
